movie_id,start_time,precio,cinema_id_ext,sala_id_ext,sala_number
387,2025-10-16 13:45:00,39.94,cin_1167,sala_10489,4
63,2025-10-16 18:45:00,14.64,cin_875,sala_7860,11
485,2025-10-16 12:30:00,28.53,cin_1976,sala_17681,11
94,2025-10-16 20:00:00,34.35,cin_811,sala_7246,2
335,2025-10-16 11:45:00,39.76,cin_2156,sala_19276,3
465,2025-10-16 18:45:00,30.05,cin_576,sala_5170,7
387,2025-10-16 11:45:00,42.72,cin_1069,sala_9602,5
37,2025-10-16 20:00:00,40.04,cin_652,sala_5835,4
117,2025-10-16 18:45:00,16.91,cin_2096,sala_18725,6
307,2025-10-16 21:15:00,26.4,cin_1230,sala_11067,9
482,2025-10-16 16:15:00,20.98,cin_2120,sala_18935,1
411,2025-10-16 11:45:00,17.77,cin_2012,sala_17971,2
297,2025-10-16 20:00:00,24.36,cin_299,sala_2670,4
184,2025-10-16 10:30:00,18.66,cin_29,sala_247,1
148,2025-10-16 20:00:00,15.32,cin_1557,sala_13962,11
419,2025-10-16 16:15:00,41.95,cin_1776,sala_15906,8
424,2025-10-16 11:45:00,31.62,cin_1556,sala_13944,5
14,2025-10-16 15:00:00,35.86,cin_2181,sala_19506,3
182,2025-10-16 12:30:00,28.11,cin_1837,sala_16443,5
293,2025-10-16 17:30:00,22.03,cin_1544,sala_13835,9
421,2025-10-16 20:00:00,41.33,cin_693,sala_6198,4
45,2025-10-16 13:45:00,37.65,cin_1995,sala_17824,1
117,2025-10-16 13:45:00,39.85,cin_747,sala_6667,1
419,2025-10-16 16:15:00,44.83,cin_1468,sala_13182,2
181,2025-10-16 17:30:00,12.46,cin_2131,sala_19055,3
115,2025-10-16 17:30:00,43.53,cin_1089,sala_9774,2
348,2025-10-16 12:30:00,15.95,cin_239,sala_2130,5
445,2025-10-16 21:15:00,27.59,cin_2072,sala_18530,5
367,2025-10-16 11:45:00,24.62,cin_705,sala_6299,8
143,2025-10-16 18:45:00,41.46,cin_1378,sala_12383,1
114,2025-10-16 21:15:00,19.83,cin_44,sala_375,1
68,2025-10-16 21:15:00,15.65,cin_659,sala_5899,9
379,2025-10-16 10:30:00,29.09,cin_1199,sala_10775,3
73,2025-10-16 13:45:00,35.17,cin_761,sala_6805,2
217,2025-10-16 22:30:00,25.95,cin_2192,sala_19607,6
401,2025-10-16 10:30:00,30.14,cin_1134,sala_10175,5
290,2025-10-16 10:30:00,41.93,cin_205,sala_1842,5
203,2025-10-16 18:45:00,29.91,cin_1547,sala_13861,2
57,2025-10-16 16:15:00,23.6,cin_43,sala_374,8
250,2025-10-16 18:45:00,42.0,cin_2176,sala_19461,7
255,2025-10-16 13:45:00,34.56,cin_1000,sala_8974,4
379,2025-10-16 16:15:00,35.37,cin_1345,sala_12101,10
145,2025-10-16 11:45:00,27.78,cin_1379,sala_12398,5
395,2025-10-16 16:15:00,34.36,cin_1846,sala_16521,8
252,2025-10-16 11:45:00,32.55,cin_1566,sala_14047,6
470,2025-10-16 11:45:00,27.16,cin_772,sala_6897,1
469,2025-10-16 21:15:00,27.02,cin_1582,sala_14188,7
34,2025-10-16 13:45:00,24.86,cin_1777,sala_15912,6
488,2025-10-16 21:15:00,18.04,cin_2084,sala_18633,2
411,2025-10-16 12:30:00,43.72,cin_1567,sala_14057,4
195,2025-10-16 12:30:00,34.9,cin_314,sala_2819,6
33,2025-10-16 17:30:00,19.34,cin_1573,sala_14105,3
316,2025-10-16 16:15:00,12.48,cin_743,sala_6637,1
458,2025-10-16 22:30:00,39.84,cin_1462,sala_13126,6
197,2025-10-16 12:30:00,27.59,cin_1293,sala_11630,8
160,2025-10-16 10:30:00,42.89,cin_1599,sala_14340,3
433,2025-10-16 22:30:00,14.71,cin_860,sala_7724,7
116,2025-10-16 20:00:00,35.1,cin_87,sala_767,12
332,2025-10-16 16:15:00,24.56,cin_1555,sala_13937,8
58,2025-10-16 20:00:00,40.82,cin_851,sala_7633,3
413,2025-10-16 22:30:00,17.92,cin_1671,sala_14967,8
127,2025-10-16 10:30:00,26.88,cin_814,sala_7283,10
200,2025-10-16 22:30:00,40.74,cin_87,sala_760,5
368,2025-10-16 11:45:00,34.86,cin_1102,sala_9890,8
293,2025-10-16 21:15:00,18.28,cin_323,sala_2906,3
334,2025-10-16 21:15:00,25.28,cin_936,sala_8400,7
165,2025-10-16 15:00:00,31.91,cin_1909,sala_17079,2
322,2025-10-16 16:15:00,12.39,cin_1099,sala_9860,4
60,2025-10-16 15:00:00,35.77,cin_926,sala_8303,3
356,2025-10-16 22:30:00,20.32,cin_1045,sala_9395,2
143,2025-10-16 10:30:00,19.54,cin_74,sala_645,2
390,2025-10-16 16:15:00,17.22,cin_860,sala_7723,6
475,2025-10-16 21:15:00,34.99,cin_2212,sala_19786,5
358,2025-10-16 13:45:00,24.1,cin_1826,sala_16342,4
217,2025-10-16 15:00:00,24.93,cin_2153,sala_19248,4
109,2025-10-16 20:00:00,16.99,cin_1629,sala_14584,1
33,2025-10-16 12:30:00,25.8,cin_169,sala_1520,9
193,2025-10-16 17:30:00,32.0,cin_496,sala_4442,4
401,2025-10-16 10:30:00,44.55,cin_1634,sala_14631,4
442,2025-10-16 17:30:00,34.23,cin_1542,sala_13805,1
75,2025-10-16 17:30:00,27.39,cin_477,sala_4279,10
201,2025-10-16 18:45:00,20.59,cin_1021,sala_9175,7
171,2025-10-16 13:45:00,38.21,cin_1035,sala_9305,4
141,2025-10-16 16:15:00,23.43,cin_1250,sala_11244,5
179,2025-10-16 22:30:00,33.05,cin_1817,sala_16258,3
327,2025-10-16 22:30:00,24.87,cin_1004,sala_9004,1
455,2025-10-16 15:00:00,26.69,cin_627,sala_5601,2
339,2025-10-16 17:30:00,22.84,cin_633,sala_5658,3
120,2025-10-16 22:30:00,42.42,cin_701,sala_6261,3
292,2025-10-16 12:30:00,35.15,cin_1463,sala_13140,9
371,2025-10-16 22:30:00,24.3,cin_1712,sala_15340,4
75,2025-10-16 18:45:00,12.55,cin_18,sala_168,2
255,2025-10-16 17:30:00,25.1,cin_1834,sala_16419,6
99,2025-10-16 15:00:00,12.36,cin_78,sala_675,1
29,2025-10-16 18:45:00,14.52,cin_1204,sala_10828,4
212,2025-10-16 17:30:00,33.13,cin_512,sala_4592,12
53,2025-10-16 21:15:00,16.62,cin_2213,sala_19795,5
472,2025-10-16 11:45:00,23.08,cin_1754,sala_15709,4
123,2025-10-16 17:30:00,39.29,cin_464,sala_4153,6
435,2025-10-16 18:45:00,20.06,cin_659,sala_5900,10
378,2025-10-16 11:45:00,39.67,cin_1443,sala_12963,7
335,2025-10-16 21:15:00,43.2,cin_874,sala_7847,4
379,2025-10-16 15:00:00,22.6,cin_1690,sala_15139,3
462,2025-10-16 18:45:00,41.42,cin_1311,sala_11784,10
33,2025-10-16 16:15:00,21.3,cin_1003,sala_8997,1
423,2025-10-16 13:45:00,32.6,cin_611,sala_5463,3
357,2025-10-16 17:30:00,38.89,cin_1287,sala_11570,4
423,2025-10-16 16:15:00,33.24,cin_1772,sala_15874,8
371,2025-10-16 22:30:00,35.78,cin_113,sala_1010,10
55,2025-10-16 11:45:00,35.43,cin_1103,sala_9895,5
388,2025-10-16 11:45:00,43.51,cin_205,sala_1846,9
459,2025-10-16 20:00:00,34.51,cin_555,sala_4995,6
349,2025-10-16 11:45:00,34.37,cin_210,sala_1882,3
64,2025-10-16 11:45:00,12.89,cin_846,sala_7589,10
181,2025-10-16 18:45:00,32.52,cin_62,sala_533,7
24,2025-10-16 15:00:00,23.84,cin_1426,sala_12804,4
410,2025-10-16 22:30:00,37.69,cin_2042,sala_18256,6
230,2025-10-16 21:15:00,16.4,cin_1877,sala_16794,4
83,2025-10-16 17:30:00,35.36,cin_1422,sala_12771,2
230,2025-10-16 10:30:00,15.64,cin_2213,sala_19795,5
391,2025-10-16 11:45:00,15.94,cin_1021,sala_9170,2
250,2025-10-16 17:30:00,37.61,cin_1035,sala_9308,7
290,2025-10-16 12:30:00,33.22,cin_1569,sala_14068,3
351,2025-10-16 18:45:00,27.63,cin_815,sala_7288,5
351,2025-10-16 16:15:00,30.99,cin_862,sala_7740,6
2,2025-10-16 20:00:00,17.07,cin_1662,sala_14887,5
420,2025-10-16 22:30:00,24.84,cin_260,sala_2337,11
309,2025-10-16 13:45:00,12.21,cin_707,sala_6312,4
375,2025-10-16 18:45:00,37.29,cin_1524,sala_13647,5
330,2025-10-16 15:00:00,34.37,cin_1323,sala_11887,5
281,2025-10-16 12:30:00,27.76,cin_1088,sala_9766,3
153,2025-10-16 10:30:00,41.36,cin_1629,sala_14588,5
42,2025-10-16 12:30:00,29.95,cin_1029,sala_9246,8
