movie_id,start_time,precio,cinema_id_ext,sala_id_ext,sala_number
243,2025-10-14 11:45:00,28.38,cin_791,sala_7059,1
94,2025-10-14 15:00:00,27.01,cin_1667,sala_14934,8
171,2025-10-14 15:00:00,30.53,cin_1540,sala_13792,5
100,2025-10-14 13:45:00,31.61,cin_375,sala_3376,3
382,2025-10-14 11:45:00,19.38,cin_843,sala_7560,3
325,2025-10-14 17:30:00,44.3,cin_597,sala_5344,8
295,2025-10-14 20:00:00,25.82,cin_1207,sala_10855,10
54,2025-10-14 12:30:00,39.47,cin_1124,sala_10077,2
434,2025-10-14 18:45:00,36.36,cin_2134,sala_19077,2
376,2025-10-14 17:30:00,30.4,cin_1877,sala_16793,3
357,2025-10-14 16:15:00,31.93,cin_534,sala_4795,7
433,2025-10-14 21:15:00,34.42,cin_1258,sala_11307,5
39,2025-10-14 10:30:00,25.44,cin_114,sala_1016,5
145,2025-10-14 21:15:00,22.0,cin_667,sala_5973,4
88,2025-10-14 11:45:00,35.93,cin_372,sala_3356,5
2,2025-10-14 16:15:00,44.14,cin_1524,sala_13648,6
105,2025-10-14 17:30:00,15.79,cin_541,sala_4870,11
499,2025-10-14 16:15:00,27.26,cin_1018,sala_9144,2
136,2025-10-14 15:00:00,36.63,cin_2107,sala_18827,9
491,2025-10-14 20:00:00,26.0,cin_1229,sala_11054,8
109,2025-10-14 18:45:00,38.74,cin_513,sala_4599,7
478,2025-10-14 21:15:00,31.61,cin_138,sala_1242,3
212,2025-10-14 18:45:00,42.54,cin_59,sala_503,1
387,2025-10-14 17:30:00,36.09,cin_1194,sala_10728,2
473,2025-10-14 21:15:00,19.21,cin_199,sala_1790,6
210,2025-10-14 12:30:00,41.59,cin_1561,sala_13994,3
420,2025-10-14 16:15:00,34.21,cin_1675,sala_14998,7
131,2025-10-14 11:45:00,28.37,cin_1441,sala_12937,5
146,2025-10-14 15:00:00,40.79,cin_2179,sala_19490,9
54,2025-10-14 20:00:00,22.85,cin_2028,sala_18135,11
221,2025-10-14 15:00:00,24.46,cin_529,sala_4748,7
256,2025-10-14 22:30:00,41.21,cin_1202,sala_10806,4
92,2025-10-14 13:45:00,43.96,cin_732,sala_6533,7
374,2025-10-14 17:30:00,31.91,cin_509,sala_4561,2
185,2025-10-14 13:45:00,14.22,cin_761,sala_6809,6
397,2025-10-14 17:30:00,14.96,cin_1595,sala_14297,3
401,2025-10-14 12:30:00,42.17,cin_2124,sala_18984,9
417,2025-10-14 12:30:00,40.24,cin_15,sala_140,5
270,2025-10-14 21:15:00,17.95,cin_35,sala_306,10
322,2025-10-14 18:45:00,31.55,cin_2191,sala_19600,10
140,2025-10-14 20:00:00,21.8,cin_1101,sala_9878,2
481,2025-10-14 18:45:00,36.93,cin_2160,sala_19314,6
472,2025-10-14 15:00:00,13.86,cin_248,sala_2206,3
492,2025-10-14 13:45:00,20.16,cin_2077,sala_18580,11
285,2025-10-14 22:30:00,13.3,cin_911,sala_8180,9
265,2025-10-14 18:45:00,19.95,cin_1642,sala_14695,3
375,2025-10-14 15:00:00,27.03,cin_811,sala_7245,1
266,2025-10-14 22:30:00,36.51,cin_678,sala_6079,4
395,2025-10-14 16:15:00,42.25,cin_407,sala_3661,2
365,2025-10-14 15:00:00,29.09,cin_1826,sala_16345,7
99,2025-10-14 22:30:00,15.08,cin_1901,sala_17007,7
180,2025-10-14 16:15:00,43.83,cin_1291,sala_11605,1
212,2025-10-14 21:15:00,23.59,cin_2222,sala_19869,5
91,2025-10-14 20:00:00,18.02,cin_2053,sala_18347,4
473,2025-10-14 12:30:00,39.72,cin_1697,sala_15208,5
19,2025-10-14 21:15:00,34.78,cin_1933,sala_17298,4
406,2025-10-14 21:15:00,29.93,cin_183,sala_1634,2
391,2025-10-14 21:15:00,25.4,cin_44,sala_375,1
69,2025-10-14 12:30:00,32.48,cin_2201,sala_19678,5
345,2025-10-14 11:45:00,39.32,cin_108,sala_957,7
311,2025-10-14 11:45:00,39.01,cin_810,sala_7237,4
230,2025-10-14 15:00:00,35.49,cin_708,sala_6319,5
344,2025-10-14 11:45:00,42.97,cin_1777,sala_15911,5
468,2025-10-14 18:45:00,29.35,cin_462,sala_4128,3
36,2025-10-14 12:30:00,14.45,cin_419,sala_3770,4
154,2025-10-14 11:45:00,20.5,cin_1621,sala_14518,9
461,2025-10-14 16:15:00,19.68,cin_1120,sala_10049,10
489,2025-10-14 18:45:00,41.27,cin_2086,sala_18649,2
258,2025-10-14 13:45:00,44.17,cin_1615,sala_14469,5
386,2025-10-14 21:15:00,24.51,cin_1551,sala_13896,5
483,2025-10-14 18:45:00,16.33,cin_1922,sala_17200,8
117,2025-10-14 16:15:00,28.45,cin_832,sala_7466,12
455,2025-10-14 18:45:00,17.57,cin_630,sala_5631,5
293,2025-10-14 21:15:00,32.11,cin_1758,sala_15748,7
362,2025-10-14 18:45:00,13.62,cin_20,sala_184,2
188,2025-10-14 16:15:00,15.39,cin_2168,sala_19377,3
260,2025-10-14 12:30:00,43.07,cin_1501,sala_13468,8
370,2025-10-14 10:30:00,29.29,cin_1650,sala_14774,7
306,2025-10-14 21:15:00,13.49,cin_1311,sala_11779,5
372,2025-10-14 10:30:00,22.65,cin_561,sala_5041,3
210,2025-10-14 16:15:00,34.05,cin_1367,sala_12292,6
414,2025-10-14 16:15:00,40.35,cin_424,sala_3813,6
435,2025-10-14 15:00:00,24.01,cin_1429,sala_12835,2
69,2025-10-14 16:15:00,19.06,cin_1279,sala_11501,8
192,2025-10-14 13:45:00,30.96,cin_281,sala_2513,11
272,2025-10-14 12:30:00,24.95,cin_531,sala_4770,9
109,2025-10-14 17:30:00,23.36,cin_248,sala_2212,9
263,2025-10-14 10:30:00,39.62,cin_1298,sala_11671,6
34,2025-10-14 12:30:00,21.78,cin_2182,sala_19517,2
155,2025-10-14 18:45:00,16.57,cin_2139,sala_19131,7
240,2025-10-14 18:45:00,44.2,cin_662,sala_5925,4
179,2025-10-14 16:15:00,26.86,cin_1634,sala_14634,7
140,2025-10-14 22:30:00,24.16,cin_1271,sala_11433,11
199,2025-10-14 11:45:00,30.3,cin_1729,sala_15491,3
88,2025-10-14 12:30:00,15.22,cin_1131,sala_10142,4
