movie_id,start_time,precio,cinema_id_ext,sala_id_ext,sala_number
83,2025-10-05 22:30:00,39.02,cin_1321,sala_11867,5
370,2025-10-05 17:30:00,29.61,cin_1157,sala_10394,7
298,2025-10-05 16:15:00,31.14,cin_1676,sala_15009,7
283,2025-10-05 11:45:00,31.48,cin_755,sala_6746,3
417,2025-10-05 12:30:00,36.38,cin_1405,sala_12620,9
423,2025-10-05 18:45:00,25.63,cin_1519,sala_13600,1
206,2025-10-05 18:45:00,27.52,cin_272,sala_2424,3
155,2025-10-05 13:45:00,18.42,cin_1441,sala_12937,5
155,2025-10-05 16:15:00,41.92,cin_2097,sala_18732,5
189,2025-10-05 20:00:00,26.27,cin_29,sala_256,10
463,2025-10-05 22:30:00,33.35,cin_816,sala_7302,11
56,2025-10-05 18:45:00,30.71,cin_1311,sala_11778,4
374,2025-10-05 17:30:00,15.23,cin_1675,sala_14995,4
362,2025-10-05 22:30:00,19.8,cin_26,sala_225,1
227,2025-10-05 18:45:00,18.77,cin_2137,sala_19115,8
449,2025-10-05 12:30:00,20.14,cin_1890,sala_16904,5
195,2025-10-05 12:30:00,19.34,cin_519,sala_4655,8
357,2025-10-05 17:30:00,44.63,cin_1086,sala_9747,4
236,2025-10-05 21:15:00,20.11,cin_1021,sala_9173,5
264,2025-10-05 17:30:00,37.85,cin_212,sala_1896,2
498,2025-10-05 13:45:00,35.83,cin_2189,sala_19577,2
124,2025-10-05 21:15:00,24.54,cin_349,sala_3159,6
392,2025-10-05 10:30:00,15.6,cin_1170,sala_10521,4
163,2025-10-05 10:30:00,39.89,cin_987,sala_8857,4
328,2025-10-05 20:00:00,13.55,cin_217,sala_1944,7
435,2025-10-05 21:15:00,36.2,cin_459,sala_4101,3
393,2025-10-05 15:00:00,14.15,cin_1634,sala_14634,7
182,2025-10-05 21:15:00,30.66,cin_1789,sala_16019,2
185,2025-10-05 18:45:00,22.61,cin_2013,sala_17985,6
446,2025-10-05 12:30:00,31.41,cin_1261,sala_11331,6
30,2025-10-05 17:30:00,31.07,cin_1539,sala_13777,2
179,2025-10-05 21:15:00,34.39,cin_1766,sala_15821,6
129,2025-10-05 12:30:00,15.71,cin_584,sala_5232,1
76,2025-10-05 22:30:00,17.99,cin_1632,sala_14621,9
284,2025-10-05 10:30:00,39.29,cin_1003,sala_8998,2
29,2025-10-05 16:15:00,18.77,cin_1319,sala_11856,11
337,2025-10-05 17:30:00,23.95,cin_2152,sala_19239,3
354,2025-10-05 17:30:00,27.41,cin_369,sala_3323,4
138,2025-10-05 12:30:00,21.12,cin_146,sala_1319,11
