movie_id,start_time,precio,cinema_id_ext,sala_id_ext,sala_number
315,2025-10-19 12:30:00,15.13,cin_1537,sala_13757,5
201,2025-10-19 17:30:00,16.76,cin_1087,sala_9763,9
71,2025-10-19 13:45:00,15.71,cin_915,sala_8203,1
417,2025-10-19 20:00:00,34.7,cin_1752,sala_15695,7
237,2025-10-19 13:45:00,27.02,cin_51,sala_437,1
202,2025-10-19 17:30:00,20.85,cin_1544,sala_13833,7
305,2025-10-19 12:30:00,30.69,cin_1570,sala_14079,2
355,2025-10-19 13:45:00,24.42,cin_852,sala_7650,9
194,2025-10-19 21:15:00,15.38,cin_2089,sala_18675,1
74,2025-10-19 17:30:00,20.4,cin_1084,sala_9730,7
479,2025-10-19 18:45:00,36.8,cin_2182,sala_19522,7
297,2025-10-19 15:00:00,13.78,cin_1925,sala_17224,4
261,2025-10-19 21:15:00,25.86,cin_709,sala_6331,6
30,2025-10-19 22:30:00,28.13,cin_1916,sala_17145,6
147,2025-10-19 16:15:00,40.01,cin_1803,sala_16144,2
24,2025-10-19 18:45:00,39.12,cin_1028,sala_9233,5
324,2025-10-19 11:45:00,33.22,cin_1926,sala_17230,1
288,2025-10-19 22:30:00,44.86,cin_183,sala_1638,6
353,2025-10-19 13:45:00,15.21,cin_473,sala_4238,7
20,2025-10-19 17:30:00,14.25,cin_1086,sala_9752,9
272,2025-10-19 16:15:00,25.94,cin_1907,sala_17058,4
63,2025-10-19 17:30:00,40.41,cin_229,sala_2048,11
169,2025-10-19 16:15:00,38.5,cin_977,sala_8771,9
394,2025-10-19 21:15:00,13.28,cin_1729,sala_15497,9
424,2025-10-19 18:45:00,41.22,cin_1016,sala_9127,4
155,2025-10-19 10:30:00,24.9,cin_1230,sala_11063,5
466,2025-10-19 15:00:00,31.83,cin_1713,sala_15348,4
217,2025-10-19 18:45:00,35.71,cin_1737,sala_15578,10
182,2025-10-19 12:30:00,36.31,cin_1340,sala_12051,9
62,2025-10-19 16:15:00,24.95,cin_513,sala_4597,5
113,2025-10-19 22:30:00,21.7,cin_470,sala_4213,3
454,2025-10-19 17:30:00,12.28,cin_1427,sala_12821,10
75,2025-10-19 11:45:00,23.72,cin_528,sala_4740,7
274,2025-10-19 15:00:00,38.95,cin_560,sala_5037,9
441,2025-10-19 20:00:00,40.82,cin_1640,sala_14678,3
